"NUTS_ID","year","verified","verified_delta","employmentbyindustry_sec_B.E","valueaddedperindustry_sec_B.E","grossfixedcapitalformationbyindustry_sec_B.E","averageannualpopulation","capitalstock","employmentpercapita","employmentrate.20.64.","gdpconstantprices","gdppercapitaconstantprices","grossfixedcapitalformation","hoursworkedpercapita","hoursworkedperemployedperson","householdnetdisposableincome","labourforce..15.","netmigrationbybroadageper1000p","netmigrationbybroadsexage","netpropertyincome","populationbyeducationalattainmentlevel","populationchangeper1000p","realcompensationperhourworked","reallaborproductivityperemployee","reallaborproductivityperhourworked","unemployment.15.74..experimental.","unemploymentrate.15.74..experimental.","wageandsalaryearners.workplacebasedemployees.","workplacebasedemployment","compensationofemployeesbyindustry_sec_B.E","consumptionfixedcapitalbyindustry_sec_B.E","hoursworkedbyindustry.NACE2._sec_B.E"
"DE91A",2016,1993983,-782687,8.1,667.6,170.6,131850,11862.6,0.347,76.17,3011.4,22800,688.9,481,1389,NA,65.8,7.7,1020,NA,NA,5,35.8,65881,47.44,2.8,4.3,40.88,45.71,673.7,132.4,12424
"DE91A",2017,2163172,169189,8,629.6,161.3,133170,12028.8,0.345,76.64,3009.8,22600,700.5,475,1379,NA,66.5,5.8,775,NA,NA,2.9,36.5,65559,47.54,2.6,3.9,41.17,45.91,677.5,122.8,12191
"DE91A",2018,2552416,389244,8.9,728.9,215.7,133670,12158.4,0.347,77.35,3136.6,23500,692.4,475,1369,NA,67.1,8.2,1090,NA,NA,4.5,37.6,67643,49.42,2.3,3.4,41.69,46.37,773,144.1,13417
"DE91A",2019,923004,-1629412,9,694.9,226.2,134380,12368.4,0.348,78.5,3130.9,23300,778.4,473,1360,NA,67.9,8.7,1170,NA,NA,6.2,38.4,66956,49.23,1.9,2.8,42.08,46.76,798.2,141.9,13511
"DE91A",2020,1052615,129611,8.8,633.6,252.2,135320,12554.3,0.341,78.99,3040.2,22500,773.1,445,1303,NA,70.1,10.1,1361,NA,NA,7.7,39.2,65791,50.51,2.7,3.9,41.64,46.21,749.9,143,12708
"DE91A",2021,1098629,46014,8.5,695.8,179.6,136400,12767.8,0.339,78.93,3189.9,23400,813.6,451,1330,NA,69.2,9.6,1313,NA,NA,8.2,37.7,68940,51.85,2.4,3.5,41.85,46.27,717.1,149.8,12684
"DE91A",2022,1213352,114723,8.7,805.4,223.1,136840,12940.9,0.336,80.7,3270.5,23900,788,447,1331,NA,71,2.7,375,NA,NA,-1.8,36.9,71145,53.47,2,2.8,41.62,45.97,685.1,177.2,12602
"DE91A",2023,781248,-432104,8.7,662.3,230.9,136850,13082.6,0.341,77.26,3119.8,22800,742.4,449,1318,NA,67.7,6.7,916,NA,NA,1.9,36.8,66847,50.73,2,3,42.16,46.67,644,150.9,12670
"DE91B",2006,31437,-11457,4.9,377.7,79.6,123730,8677.8,0.289,70.54,2303.8,18600,470.8,414,1430,NA,59.6,-1.9,-233,NA,NA,-5,30.2,64369,45.02,5.2,8.7,30.79,35.79,296,81.3,7708
"DE91B",2007,44992,13555,4.8,529.7,124.9,124030,8777.8,0.29,71.69,2525.9,20400,529.7,416,1433,NA,59.1,-1.8,-224,NA,NA,-5,29.5,70183,48.98,4.2,7.1,30.94,35.99,283.2,109.9,7511
"DE91B",2008,45172,180,4.9,511.6,150.8,123110,8874.8,0.29,72.53,2526.9,20500,534.2,409,1412,NA,59.4,-1.3,-156,NA,NA,-5,30.1,70803,50.13,4.1,6.9,31.16,35.69,286.1,108.4,7563
"DE91B",2009,52256,7084,4.8,405.3,152.5,122140,8943.3,0.294,73.68,2321.8,19000,501.4,406,1378,NA,59.7,-0.6,-73,NA,NA,-5,30.6,64619,46.88,4.2,7,31.37,35.93,273.2,103.5,7085
"DE91B",2010,47160,-5096,4.7,441.6,121.4,121280,9002.3,0.299,72.62,2396.5,19800,492.9,420,1406,NA,57.4,-1.1,-137,NA,NA,-5.8,30.5,66184,47.08,3.6,6.3,31.62,36.21,281.1,95.8,7197
"DE91B",2011,51521,4361,4.9,490.4,136.5,120650,9128.9,0.301,75.34,2518.1,20900,572.5,424,1410,NA,59.6,0.4,52,NA,NA,-3.7,30.9,69369,49.18,3.4,5.7,31.67,36.3,299,101.5,7624
"DE91B",2012,54698,3177,5.1,549.7,172.3,120190,9242.1,0.304,75.29,2587.7,21500,576.9,422,1390,NA,59.1,1.8,215,NA,NA,-2.6,31.7,70857,50.97,3,5.1,31.81,36.52,308.6,114.4,7758
"DE91B",2013,63860,9162,5.1,542.6,163.9,119770,9375.8,0.305,74.86,2593,21600,602.8,422,1384,NA,59,4.2,500,NA,NA,-1.8,31.9,71022,51.3,3.3,5.6,31.86,36.51,322.8,115.2,7724
"DE91B",2014,64721,861,5.2,535.1,171.7,119550,9524.8,0.306,74.49,2579.2,21600,612.5,425,1388,NA,58.4,5.9,700,NA,NA,1.1,35.3,70509,50.79,2.9,5,31.98,36.58,440.4,109.3,7988
"DE91B",2015,67195,2474,5.2,507.7,196.7,119880,9682.6,0.306,76.49,2552,21300,616.3,425,1390,NA,59.6,13.2,1581,NA,NA,7.9,35.8,69594,50.06,2.6,4.4,32.17,36.67,449.7,103.3,8032
"DE91B",2016,59832,-7363,5.3,531.9,133.1,120070,9811.4,0.304,76.18,2583.2,21500,590.9,423,1389,NA,59.8,3.8,455,NA,NA,-0.6,35.8,70677,50.9,2.4,4,32.3,36.55,455.7,105.6,8199
"DE91B",2017,62323,2491,5.4,513.6,128.3,120670,9955.2,0.308,76.67,2605,21600,606.2,425,1379,NA,60.2,0.5,63,NA,NA,-3.9,36.5,70026,50.78,2.4,4,32.89,37.2,469.4,100.2,8310
"DE91B",2018,66204,3881,5.5,524.5,153.8,120200,10064.1,0.313,77.34,2634.3,21900,581.4,428,1369,NA,60.2,0.6,75,NA,NA,-4,37.6,70118,51.23,2.1,3.5,33.31,37.57,500.2,103.7,8374
"DE91B",2019,59879,-6325,5.5,543,177.1,119790,10244.5,0.314,78.37,2688.8,22400,668.6,427,1360,NA,60.3,1.2,144,NA,NA,-2.8,38.4,71454,52.54,1.7,2.8,33.37,37.63,509.7,110.9,8290
"DE91B",2020,70439,10560,5.4,482.3,193.4,119490,10403.2,0.317,78.95,2595.1,21700,659.9,412,1303,NA,61.6,2.1,252,NA,NA,-2.2,39.2,68617,52.68,2.2,3.6,33.71,37.82,480.6,108.9,7852
"DE91B",2021,67327,-3112,5.2,535.8,135.5,119290,10582.2,0.319,78.93,2674,22400,682,424,1330,NA,60.3,3.2,380,NA,NA,-1.1,37.7,70258,52.85,2,3.3,34.07,38.06,457.6,115.4,7846
"DE91B",2022,81026,13699,5.3,547.1,150.3,118760,10727.4,0.322,80.79,2744.3,23100,661.2,429,1331,NA,61.2,-1.2,-137,NA,NA,-7.8,36.9,71652,53.85,1.7,2.8,34.31,38.3,436.6,120.4,7761
"DE91B",2023,60545,-20481,5.4,503.3,175.1,118420,10848.7,0.326,77.19,2669.5,22500,635.2,429,1318,NA,57.9,9.5,1122,NA,NA,2.1,36.8,69177,52.49,1.6,2.8,34.39,38.59,418.9,114.7,7902
"DE91C",2006,263389,-10145,31.5,2401.1,526.5,334880,43456.6,0.479,70.47,11008.2,32900,2249.5,685,1430,NA,167.9,-3.4,-1149,NA,NA,-6.5,30.2,68647,48.01,18,10.7,144.59,160.36,1799,517,49696
"DE91C",2007,265784,2395,31.9,2697.1,649,331880,43917.9,0.492,71.74,11649.8,35100,2443.1,705,1433,NA,167.5,-3.8,-1272,NA,NA,-6.5,29.5,71366,49.81,16.5,9.9,147.35,163.24,1784.5,559.1,50164
"DE91C",2008,249097,-16687,32.5,2369.1,713.9,329720,44351.8,0.501,72.53,11294.4,34300,2387.8,708,1412,NA,169.4,-3.1,-1034,NA,NA,-6.5,30.1,68323,48.37,16,9.4,150.3,165.31,1808,502,50385
"DE91C",2009,220833,-28264,30.8,1905,724.3,327570,44662,0.505,73.66,10510.2,32100,2269.6,695,1378,NA,170.4,-2.7,-879,NA,NA,-6.6,30.6,63598,46.14,14.8,8.7,150.19,165.26,1675.5,486.8,45662
"DE91C",2010,243230,22397,30.1,2140.1,591,326510,44929.1,0.512,72.67,10843,33200,2230,720,1406,NA,164.3,0.3,100,NA,NA,-3.6,30.5,64816,46.11,11.7,7.1,152.21,167.29,1723.2,464.5,46379
"DE91C",2011,234498,-8732,29.8,2316.8,655.8,324760,45501.2,0.52,75.3,11380.5,35000,2587.6,734,1410,NA,164.6,0.5,151,NA,NA,-3.5,30.9,67348,47.75,10.3,6.3,153.76,168.98,1744.9,479.9,46493
"DE91C",2012,227750,-6748,29.6,2264.8,726.7,323700,45996.6,0.526,75.35,11316.5,35000,2523,731,1390,NA,163.4,1.3,430,NA,NA,-3,31.7,66438,47.79,8.6,5.3,154.85,170.33,1730.1,471.1,45251
"DE91C",2013,217431,-10319,28.6,2290.2,708.1,322920,46583.8,0.53,74.78,11395.5,35300,2649.3,733,1384,NA,162.9,2.7,869,NA,NA,-1.9,31.9,66633,48.13,10.2,6.3,155.69,171.02,1759.5,486,43717
"DE91C",2014,198534,-18897,28.5,2267.7,749.6,323320,47258.3,0.533,74.5,11671.8,36100,2771.8,740,1388,NA,161.1,7.7,2480,NA,NA,4.3,35.3,67690,48.76,8.6,5.3,157.53,172.43,2329.5,463.4,44122
"DE91C",2015,201610,3076,29,2197.2,878.8,326800,47981.4,0.531,76.4,11700.7,35800,2825.5,739,1390,NA,164.7,21.2,6925,NA,NA,16.9,35.8,67373,48.46,7.6,4.6,159.2,173.67,2413.9,447.5,45092
"DE91C",2016,216497,14887,29,2397.3,618.3,328320,48581.5,0.533,76.17,12030.1,36600,2752.2,740,1389,NA,166.9,-4.5,-1480,NA,NA,-7.5,35.8,68748,49.51,7.2,4.3,161.18,174.99,2417.9,475.5,45194
"DE91C",2017,211709,-4788,29.3,2558.9,654.8,327520,49262.5,0.54,76.69,12340.5,37700,2872,744,1379,NA,166.1,6.6,2164,NA,NA,3,36.5,69827,50.63,7,4.2,162.67,176.73,2469.2,499.2,45327
"DE91C",2018,207325,-4384,29.4,2590,785.3,327940,49776.6,0.542,77.4,12439.4,37900,2745.7,741,1369,NA,167.5,3.8,1252,NA,NA,0.1,37.6,70018,51.16,6.6,3.9,163.83,177.66,2597.7,512,45037
"DE91C",2019,202777,-4548,29.2,2436.1,813.5,326830,50609.3,0.548,78.44,12411.7,38000,3086.4,746,1360,NA,168.4,-1.9,-634,NA,NA,-6.2,38.4,69277,50.94,5.6,3.3,165.53,179.16,2641.2,497.3,44452
"DE91C",2020,196680,-6097,28.7,2372.8,972.7,324620,51344.1,0.547,78.98,12014.5,37000,3055.3,712,1303,NA,171.5,-2.9,-954,NA,NA,-6.6,39.2,67676,51.96,7.7,4.5,164.24,177.53,2485.9,535.6,42025
"DE91C",2021,213117,16437,28.9,2729.6,707.6,323260,52188.5,0.552,78.93,12615.5,39000,3217.6,734,1330,NA,166.6,3.6,1174,NA,NA,-0.7,37.7,70687,53.17,6.4,3.8,165.49,178.47,2451.3,587.6,43725
"DE91C",2022,198418,-14699,29.5,2376.8,659.8,325530,52837.8,0.556,80.74,12266.4,37700,2955.4,740,1331,NA,169.7,18.5,6023,NA,NA,13.4,36.9,67733,50.9,5.1,3,168.16,181.1,2349,522.8,43450
"DE91C",2023,165121,-33297,29.2,2463.7,870.4,328350,53392.7,0.556,77.24,12215.3,37200,2906.8,733,1318,NA,165,7.4,2414,NA,NA,1.9,36.8,66856,50.73,5.2,3.2,166.89,182.71,2197.9,561.5,43089
"DE922",2006,80885,10405,15.4,1167.3,173.6,210520,13908.5,0.415,71.21,5908.2,28100,1160.7,594,1430,NA,104.3,1.7,365,NA,NA,-0.6,29.6,67607,47.27,7.2,6.9,75.33,87.39,809.9,251.3,22943
"DE922",2007,55706,-25179,15.7,1188.5,193.5,210390,14121.9,0.423,74.16,6085.9,28900,1248.7,605,1431,NA,104.8,1.8,383,NA,NA,-0.6,29,68419,47.8,6.1,5.8,76.87,88.95,815.3,246.4,23399
"DE922",2008,67904,12198,16.1,1184,196.1,210250,14245.7,0.431,74.87,6256.6,29800,1206.2,614,1424,NA,104.6,1.7,365,NA,NA,-0.7,29.3,69012,48.48,5.1,4.9,77.66,90.66,831.3,250.8,23790
"DE922",2009,79434,11530,15.8,929.1,160.4,210570,14265,0.435,75.15,5743.6,27300,1090.1,606,1393,NA,105.3,2.6,556,NA,NA,-0.7,29.9,62758,45.04,5.2,4.9,78.46,91.52,798.7,237.5,22397
"DE922",2010,66578,-12856,16.1,1167.8,183.7,210010,14352.1,0.44,73.88,6149.9,29300,1200.4,622,1414,NA,102.4,2.5,524,NA,NA,-0.7,29.9,66601,47.09,4.4,4.3,79.1,92.34,852.9,253.5,23618
"DE922",2011,61825,-4753,16.7,1294,216.6,209820,14532.4,0.453,75.08,6656.5,31700,1359.2,641,1415,NA,104.8,2.6,545,NA,NA,-0.7,30.3,70061,49.52,4.1,3.9,81.53,95.01,906.7,268,24614
"DE922",2012,69453,7628,17.4,1320.6,239.7,209590,14765.5,0.462,77.03,6642.6,31700,1423.4,645,1396,NA,106.7,3.4,705,NA,NA,-0.4,31.1,68579,49.14,3.5,3.3,83.17,96.86,942.4,274.7,25254
"DE922",2013,95763,26310,17.6,1215.8,229.3,209470,14956.4,0.465,77.25,6519.9,31100,1370.7,645,1389,NA,107.1,5.4,1135,NA,NA,1.4,31.2,66987,48.24,3.6,3.4,83.8,97.33,985.3,258.1,25439
"DE922",2014,52696,-43067,18.4,1332.8,265.4,209920,15148.8,0.469,77.93,6605.2,31500,1379.2,652,1388,NA,107.6,8.5,1787,NA,NA,5.4,32.5,67044,48.29,3.5,3.3,85.66,98.52,1062.7,272.4,26868
"DE922",2015,70832,18136,18.5,1320.6,266.9,211610,15378.1,0.468,77.46,6583.9,31100,1412.3,651,1391,NA,107.2,17.8,3769,NA,NA,13.6,32.6,66524,47.81,3.2,3,86.58,98.97,1072.5,269,27223
"DE922",2016,62260,-8572,18.7,1531.3,337.4,214530,15612.2,0.465,76.64,6870.9,32000,1463.3,646,1389,NA,108.1,7.4,1579,NA,NA,5.2,32.9,68881,49.59,3.3,3.1,87.5,99.75,1091.9,303.7,27440
"DE922",2017,83141,20881,19.2,1600.4,359.2,215550,15955.3,0.475,77.81,7134.4,33100,1609.8,655,1380,NA,109.4,7.3,1563,NA,NA,4.3,33.3,69693,50.51,3.3,3,90.4,102.37,1149.6,312.3,28089
"DE922",2018,89251,6110,19.7,1445.1,352.7,216450,16287.4,0.48,77.84,6903.5,31900,1570.6,657,1370,NA,110.3,7.2,1554,NA,NA,4,34.1,66508,48.54,3,2.7,91.69,103.8,1224.2,285.7,28538
"DE922",2019,68236,-21015,19.8,1440.1,381.3,216990,16771.6,0.483,79.82,7054.7,32500,1765,658,1362,NA,112,3.7,797,NA,NA,0.9,34.7,67309,49.42,2.7,2.4,92.95,104.81,1242.4,294,28549
"DE922",2020,15820,-52416,19.2,1324.4,371.7,217580,17118.9,0.479,80.25,6760.4,31100,1653,625,1306,NA,113.3,8,1739,NA,NA,4.5,35.5,64904,49.71,2.9,2.6,92.49,104.16,1165.2,299,26703
"DE922",2021,21513,5693,18.5,1543.3,443.3,218460,17759.5,0.476,80.21,7139.7,32700,1983.8,635,1333,NA,112.2,6.5,1415,NA,NA,3.5,34.8,68625,51.5,2.1,1.9,92.67,104.04,1176.1,332.2,26430
"DE922",2022,99504,77991,18.7,1429.3,445.8,219240,18414.6,0.482,80.65,7274.1,33200,2022.7,645,1339,NA,113.6,8.4,1831,NA,NA,3.7,33.6,68825,51.42,2.3,2,94.57,105.69,1094.3,314.4,26104
"DE922",2023,31036,-68468,18.6,1578.1,499.3,220190,18983,0.478,84.41,7411.8,33700,1995.5,638,1335,NA,118.4,9.2,2020,NA,NA,5,33.5,70400,52.72,2.3,1.9,94.52,105.28,1014.6,359.6,25770
"DE923",2006,135162,12766,13.8,1027.7,145.2,156690,16669.3,0.45,71.19,5137.9,32800,1009.3,643,1430,NA,74.6,-2.6,-413,NA,NA,-7.5,29.6,72910,50.98,8.8,11.8,62.61,70.47,697.3,221.3,20881
"DE923",2007,125640,-9522,13.2,1119.9,185.7,155570,16844,0.451,74.21,4979.5,32000,1021.8,645,1431,NA,74.4,-2,-315,NA,NA,-7.5,29,70983,49.59,7.4,9.9,62.22,70.15,661.4,232.2,19969
"DE923",2008,132400,6760,13.5,1413.7,242.7,154320,16950.6,0.454,74.83,5388.4,34900,1038.7,646,1424,NA,74.2,-2.4,-376,NA,NA,-7.5,29.3,76900,54.02,6.3,8.5,63.06,70.07,671.1,299.5,20323
"DE923",2009,74922,-57478,13.4,1150.2,211.9,152830,16967.5,0.46,75.07,5032.7,32900,955.1,641,1394,NA,74.2,-1.2,-177,NA,NA,-7.6,29.9,71568,51.36,6.3,8.5,63.27,70.32,649.4,293.9,19364
"DE923",2010,67697,-7225,13,1362.4,220.5,151550,17042.4,0.46,73.92,5285.4,34900,1031.8,650,1414,NA,71.8,-1,-150,NA,NA,-7.6,29.9,75852,53.64,5.4,7.5,62.6,69.68,659.9,295.7,19349
"DE923",2011,80087,12390,13.4,1323.2,220.6,150230,17187.6,0.466,75.07,5360.3,35700,1094.5,660,1415,NA,73.1,-3.2,-486,NA,NA,-9.5,30.3,76542,54.1,5.1,7,62.91,70.03,694.3,274.1,20120
"DE923",2012,70085,-10002,13.7,1254,220.1,149120,17373.1,0.469,77.07,5282.1,35400,1132,654,1396,NA,73.8,0.4,64,NA,NA,-6.6,31.1,75555,54.13,4.3,5.8,62.7,69.91,707.5,260.8,20165
"DE923",2013,65175,-4910,13.6,1156.8,209.5,148410,17522.1,0.468,77.22,5089.5,34300,1070,650,1389,NA,73.7,2.1,307,NA,NA,-5.2,31.2,73314,52.8,4.3,5.8,62.3,69.42,727.5,245.5,19948
"DE923",2014,46944,-18231,13.4,1217.4,228.8,148180,17673.3,0.472,77.95,5194.8,35100,1084.7,655,1388,NA,73.4,6.7,993,NA,NA,0.4,32.5,74297,53.51,4,5.4,62.97,69.92,742.2,248.8,19836
"DE923",2015,55930,8986,13.2,1161.3,221.1,148500,17854.1,0.472,77.55,5188.1,34900,1112.9,657,1391,NA,72.8,10.1,1500,NA,NA,3.2,32.6,73999,53.18,3.6,4.9,63.4,70.11,738.8,236.5,19691
"DE923",2016,71175,15245,13.3,1198.2,246.5,148710,18033.2,0.477,76.57,5257.2,35400,1119.6,662,1389,NA,72.3,4.9,726,NA,NA,-0.1,32.9,74129,53.37,3.6,5,64.19,70.92,752.6,237.6,19804
"DE923",2017,77588,6413,13.4,1262,259.4,148700,18285.4,0.479,77.89,5245.6,35300,1183.6,661,1380,NA,72.6,5.8,861,NA,NA,0.2,33.3,73643,53.37,3.4,4.7,64.65,71.23,774.1,246.3,19812
"DE923",2018,27957,-49631,13.4,1316.3,295.9,148840,18538.5,0.48,77.82,5260.3,35300,1196.8,657,1370,NA,72.8,8.5,1266,NA,NA,1.8,34.1,73674,53.77,3.1,4.3,64.84,71.4,806.9,260.2,19680
"DE923",2019,21063,-6894,13.4,1406.1,347.1,148930,18905.6,0.479,79.85,5349.6,35900,1338.4,653,1362,NA,74,5.5,817,NA,NA,-0.1,34.7,74925,55.01,2.7,3.6,64.96,71.4,812,287.1,19547
"DE923",2020,21529,466,13.4,1408.9,367.3,148880,19175.5,0.474,80.23,5254.3,35300,1284.7,619,1306,NA,74.8,6,892,NA,NA,0.2,35.5,74434,57.01,2.7,3.6,64.24,70.59,783,318.1,18873
"DE923",2021,22183,654,13.3,1684.2,458.5,148950,19669.1,0.477,80.22,5500.9,36900,1528.4,635,1333,NA,73.6,8.4,1256,NA,NA,2.6,34.8,77455,58.12,2.1,2.9,64.73,71.02,813.9,362.6,19224
"DE923",2022,19549,-2634,13.2,1228.1,352,149880,20125,0.478,80.66,5061.8,33800,1407.5,640,1339,NA,74.5,19.7,2950,NA,NA,11.7,33.6,70686,52.81,2.4,3.2,65.57,71.61,741.9,270.1,18725
"DE923",2023,19615,66,13.3,1207,354.1,150630,20513.4,0.481,84.43,5064.9,33600,1363.6,642,1335,NA,78.8,6.4,957,NA,NA,-1.2,33.5,69908,52.35,2.3,2.9,65.37,72.45,697.6,275.1,18738
"DE925",2006,238960,-13484,25.8,1772.3,288.6,284820,21222.8,0.427,71.26,7772.4,27300,1527,611,1430,NA,139.4,-1.2,-332,NA,NA,-5.2,29.6,63849,44.64,14.4,10.3,108.93,121.73,1287.9,381.5,39062
"DE925",2007,241700,2740,25.9,1656.4,292.9,283350,21494.3,0.432,74.19,7740.8,27300,1588.3,619,1431,NA,140.1,-1.4,-391,NA,NA,-5.2,29,63195,44.15,11.1,7.9,109.59,122.49,1275.6,343.4,39139
"DE925",2008,227507,-14193,26.2,1786.9,322.4,281880,21654.2,0.434,74.88,8081.3,28700,1557.9,618,1424,NA,139.3,-1.1,-304,NA,NA,-5.2,29.3,66035,46.39,10.1,7.3,110.64,122.38,1279.5,378.7,39367
"DE925",2009,233397,5890,25.3,1488,285.7,281270,21679.5,0.432,75.1,7552.5,26900,1433.4,602,1393,NA,139.8,-0.3,-80,NA,NA,-5.2,29.9,62171,44.62,10.9,7.8,109.7,121.48,1209.2,380.2,36552
"DE925",2010,235855,2458,24.6,1632.6,276,279170,21789.4,0.437,73.92,7758.9,27800,1514.5,617,1414,NA,135.3,-0.3,-87,NA,NA,-5.2,29.9,63665,45.02,9.7,7.2,110.07,121.87,1234.1,354.3,36699
"DE925",2011,229790,-6065,24.7,1753.1,307.4,277310,22008.5,0.442,75.07,8090.6,29200,1651.9,625,1415,NA,138,-1.2,-338,NA,NA,-6.6,30.3,66040,46.68,9.4,6.8,110.6,122.51,1267.6,363.1,37120
"DE925",2012,235789,5999,25,1761.4,334.6,275440,22297.9,0.449,77.01,8240.9,29900,1766,627,1396,NA,139.8,1.3,359,NA,NA,-3.8,31.1,66588,47.71,7.6,5.4,111.64,123.76,1283.6,366.4,36914
"DE925",2013,252222,16433,24.8,1595.1,309.8,274920,22528.2,0.448,77.24,7869.3,28600,1654.4,622,1389,NA,140.1,2.2,612,NA,NA,-2.9,31.2,63942,46.05,7.6,5.4,111.08,123.07,1318.7,338.6,36512
"DE925",2014,235560,-16662,24.7,1740.8,353.6,274540,22762.7,0.45,77.87,8051.2,29300,1681.2,624,1388,NA,140,5,1379,NA,NA,0.1,32.5,65234,46.98,7.1,5.1,111.7,123.42,1361.4,355.8,36711
"DE925",2015,227771,-7789,24.1,1672.4,343.2,275800,23044.5,0.448,77.49,8095.4,29400,1736.5,623,1391,NA,138.7,14.2,3921,NA,NA,9.1,32.6,65513,47.09,6.5,4.7,112.15,123.57,1341.4,340.6,35981
"DE925",2016,224432,-3339,24.2,1693.1,370.7,277180,23325.6,0.452,76.64,8247.8,29800,1756.5,628,1389,NA,139.2,5.4,1483,NA,NA,0.9,32.9,65856,47.42,6.3,4.5,114.16,125.24,1363.5,335.8,36071
"DE925",2017,240858,16426,24.6,1769.4,390.8,276970,23734.2,0.46,77.84,8496.6,30700,1917.2,635,1380,NA,140.6,3.3,922,NA,NA,-2.4,33.3,66640,48.3,6.2,4.4,116.38,127.5,1413.9,345.2,36457
"DE925",2018,245471,4613,24.9,1729.3,415.8,276620,24139.6,0.467,77.86,8426,30500,1917,640,1370,NA,140.7,4.5,1231,NA,NA,-0.2,34.1,65252,47.62,5.7,4.1,118.03,129.13,1489.7,341.8,36624
"DE925",2019,243545,-1926,24.8,1772,464.1,276210,24730.6,0.468,79.83,8612.2,31200,2154.7,637,1362,NA,143,1.9,533,NA,NA,-2.8,34.7,66617,48.91,4.9,3.4,118.32,129.28,1496.5,361.8,36251
"DE925",2020,229328,-14217,24.1,1619.9,454.1,275640,25157.6,0.463,80.23,8312.8,30200,2032.5,605,1306,NA,144.1,3.7,1024,NA,NA,-1.3,35.5,65101,49.86,5,3.5,116.93,127.69,1406.3,365.7,34027
"DE925",2021,254178,24850,23.5,1624.2,463.1,275120,25904.1,0.463,80.17,8320.2,30200,2311.8,617,1333,NA,141.6,2.5,677,NA,NA,-2.5,34.8,65267,48.98,3.8,2.7,117.1,127.48,1438.3,349.7,34108
"DE925",2022,256710,2532,24.4,1544.1,475.9,271420,26645.2,0.472,80.66,8227,30300,2287.7,632,1339,NA,142.6,-18.1,-4901,NA,NA,-24.7,33.6,64153,47.93,4.5,3.2,118.01,128.24,1365.5,339.6,34718
"DE925",2023,225232,-31478,25,1683.3,525.5,268190,27289.3,0.483,84.42,8398.4,31300,2261.1,646,1335,NA,145.1,7.5,2015,NA,NA,1,33.5,64778,48.51,4.3,3,118.8,129.65,1307.4,383.6,35396
"DE926",2006,177167,1399,9.3,770,126.7,77980,6534,0.384,71.3,2171.8,27900,426.7,549,1430,NA,35.9,-3.6,-284,NA,NA,-9.5,29.6,72612,50.77,4.2,11.7,26.37,29.91,439.1,165.8,13915
"DE926",2007,174301,-2866,9,794.6,143.3,77100,6612.4,0.391,74.06,2235.1,29000,458.6,559,1431,NA,35.6,-2.3,-181,NA,NA,-9.6,29,74208,51.84,3.4,9.6,26.53,30.12,422.8,164.7,13480
"DE926",2008,163896,-10405,9.2,760.7,137,76230,6656.6,0.398,74.75,2239.3,29400,431.6,567,1424,NA,35.3,-2.6,-199,NA,NA,-9.7,29.3,73781,51.83,2.8,7.9,27.13,30.35,428.4,161.2,13667
"DE926",2009,145479,-18417,9.1,682.3,131.2,75260,6663.7,0.405,75.07,2113.2,28100,401,565,1394,NA,35.2,-2.8,-213,NA,NA,-9.8,29.9,69287,49.72,3,8.5,27.26,30.5,415.4,174.3,13040
"DE926",2010,149146,3667,9,836.6,147.3,74360,6696.9,0.408,74.01,2335.6,31400,456,578,1414,NA,33.9,-2.6,-191,NA,NA,-9.8,29.9,76906,54.38,2.6,7.7,27.11,30.37,430.6,181.6,13317
"DE926",2011,148097,-1049,9.2,789.3,142.6,73550,6758.5,0.414,75.08,2278,31000,465.1,585,1415,NA,35.5,-2.8,-208,NA,NA,-10.8,30.3,74859,52.91,2.4,6.8,27.13,30.43,447.7,163.5,13615
"DE926",2012,145634,-2463,9.2,810.5,155.4,72610,6838.5,0.412,77.02,2273.9,31300,487.4,575,1396,NA,35.8,-1.4,-100,NA,NA,-9.6,31.1,76052,54.49,2,5.6,26.55,29.9,447.8,168.6,13413
"DE926",2013,135484,-10150,9.3,876.5,173.6,71570,6907.1,0.42,77.35,2340.7,32700,492.1,583,1389,NA,35.8,0.9,62,NA,NA,-8.1,31.2,77920,56.11,2.1,5.9,26.72,30.04,466,186,13480
"DE926",2014,135945,461,9.4,786.2,157.3,71660,6970.8,0.42,77.83,2187.6,30500,456.7,584,1388,NA,35.6,1.8,130,NA,NA,-6.1,32.5,72604,52.29,1.9,5.3,26.91,30.13,491.4,160.7,13768
"DE926",2015,135232,-713,9.4,803.3,163.4,71550,7048.1,0.423,77.51,2219.3,31000,476.1,588,1391,NA,35,10.4,746,NA,NA,3.1,32.6,73414,52.76,1.7,4.9,27.2,30.23,495.4,163.6,13829
"DE926",2016,132237,-2995,9.4,929,202,71580,7129,0.425,76.58,2372.1,33100,505.2,591,1389,NA,35,4.5,319,NA,NA,-2.1,32.9,77929,56.11,1.7,4.9,27.58,30.44,500.1,184.3,13773
"DE926",2017,116635,-15602,9.5,928.6,206.8,71330,7243.5,0.432,77.78,2383.2,33400,537.7,596,1380,NA,35.1,2.1,151,NA,NA,-5.1,33.3,77328,56.04,1.6,4.6,27.92,30.82,518.5,181.2,13893
"DE926",2018,117372,737,9.8,920,217.7,71060,7358.4,0.439,77.83,2386.7,33600,543,602,1370,NA,34.9,4.4,310,NA,NA,-2.4,34.1,76473,55.81,1.5,4.3,28.36,31.21,551.2,181.8,14117
